City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Tomatlan,MX,2021-10-22 03:41:50,19.9333,-105.25,76.68,95,21,2.24
295,Nelson Bay,AU,2021-10-22 03:41:50,-32.7167,152.15,73.11,70,29,4.0
296,Pitimbu,BR,2021-10-22 03:41:51,-7.4706,-34.8086,79.39,83,91,6.82
297,Jaypur,IN,2021-10-22 03:41:51,18.85,82.5833,77.92,72,62,3.62
298,Xichang,CN,2021-10-22 03:41:52,27.8964,102.2634,48.97,89,100,3.8
299,Bellmead,US,2021-10-22 03:41:52,31.594,-97.1089,74.41,81,75,4.61
300,Paita,PE,2021-10-22 03:41:53,-5.0892,-81.1144,65.88,85,94,10.87
301,San Joaquin,US,2021-10-22 03:41:53,37.9333,-121.3011,70.11,84,75,4.61
302,Otavi,NA,2021-10-22 03:41:54,-19.65,17.3333,61.16,31,0,3.51
303,Shingu,JP,2021-10-22 03:37:21,33.7333,135.9833,67.19,86,100,4.61
304,Tondol,PH,2021-10-22 03:41:55,16.3104,120.0131,83.64,74,28,6.13
305,San Juan,AR,2021-10-22 03:39:22,-31.5375,-68.5364,71.94,24,1,4.61
306,Najran,SA,2021-10-22 03:41:56,17.4924,44.1277,63.25,28,24,3.0
307,West Bay,KY,2021-10-22 03:41:56,19.3667,-81.4167,82.99,85,20,1.01
308,Coquimbo,CL,2021-10-22 03:41:57,-29.9533,-71.3436,55.13,87,0,5.75
309,Bereda,ES,2021-10-22 03:37:06,43.2686,-7.5406,49.14,100,30,0.38
310,Clinton,US,2021-10-22 03:38:50,42.587,-82.9199,52.12,87,90,1.99
311,Bandar-E Anzali,IR,2021-10-22 03:41:58,37.4727,49.4622,50.11,82,58,5.28
312,Novikovo,RU,2021-10-22 03:41:59,51.1537,37.8879,48.92,82,94,16.8
313,Taoudenni,ML,2021-10-22 03:41:59,22.6783,-3.9836,72.84,36,0,10.83
314,Chapais,CA,2021-10-22 03:42:00,49.7834,-74.8492,38.98,98,100,4.38
315,Mirnyy,RU,2021-10-22 03:42:00,62.5353,113.9611,36.21,85,77,7.85
316,Opuwo,NA,2021-10-22 03:42:01,-18.0607,13.84,59.83,31,72,3.74
317,Severo-Kurilsk,RU,2021-10-22 03:42:02,50.6789,156.125,39.79,66,99,10.56
318,Teguise,ES,2021-10-22 03:42:03,29.0605,-13.564,66.42,83,0,5.75
319,Pimentel,PE,2021-10-22 03:42:03,-6.8367,-79.9342,63.88,88,99,11.41
320,Fort Nelson,CA,2021-10-22 03:41:26,58.8053,-122.7002,26.19,100,75,2.3
321,Delicias,ES,2021-10-22 03:37:07,41.6493,-0.9076,53.92,75,0,1.99
322,Green River,US,2021-10-22 03:42:04,41.5286,-109.4662,48.6,40,7,6.22
323,Salinopolis,BR,2021-10-22 03:42:05,-0.6136,-47.3561,79.83,82,61,7.7
324,Teahupoo,PF,2021-10-22 03:42:05,-17.8333,-149.2667,76.96,78,3,10.8
325,Bafra,TR,2021-10-22 03:42:06,41.5678,35.9069,60.82,43,2,8.01
326,Labuhan,ID,2021-10-22 03:42:06,-6.8844,112.2051,88.93,57,98,5.35
327,Cascais,PT,2021-10-22 03:42:07,38.6979,-9.4215,61.5,69,0,5.01
328,Nizhneangarsk,RU,2021-10-22 03:42:08,55.7833,109.55,36.18,67,41,2.13
329,Cherskiy,RU,2021-10-22 03:42:09,68.75,161.3,6.13,97,100,5.66
330,Royan,FR,2021-10-22 03:42:09,45.6285,-1.0281,49.98,91,2,7.92
331,Dongsheng,CN,2021-10-22 03:42:10,39.8161,109.9776,45.75,23,97,7.52
332,Zenzeli,RU,2021-10-22 03:42:10,45.9241,47.0474,46.74,87,4,8.21
333,Leeton,AU,2021-10-22 03:42:11,-34.5667,146.4,87.89,28,5,5.75
334,Tete,MZ,2021-10-22 03:42:11,-16.1564,33.5867,73.49,64,20,8.05
335,Raahe,FI,2021-10-22 03:42:12,64.6833,24.4833,34.2,91,100,23.2
336,Genhe,CN,2021-10-22 03:42:13,50.7833,121.5167,43.14,47,11,7.14
337,Eastchester,US,2021-10-22 03:37:26,40.8876,-73.8329,66.72,76,20,5.99
338,Mankera,PK,2021-10-22 03:42:13,31.3866,71.4407,79.5,20,52,2.21
339,Shimoda,JP,2021-10-22 03:42:14,34.6667,138.95,55.76,89,100,18.3
340,Maniitsoq,GL,2021-10-22 03:37:49,65.4167,-52.9,30.72,58,0,11.16
341,Anloga,GH,2021-10-22 03:42:14,5.7947,0.8973,75.42,85,85,9.04
342,Poli,TZ,2021-10-22 03:42:15,-3.3333,36.8,52.57,94,20,0.0
343,Boyolangu,ID,2021-10-22 03:42:15,-8.1181,111.8935,85.89,65,99,10.0
344,Horqueta,PY,2021-10-22 03:42:16,-23.3428,-57.0597,66.07,76,0,4.99
345,Aguie,NE,2021-10-22 03:42:17,13.506,7.7786,81.63,42,11,6.71
346,Vama,RO,2021-10-22 03:42:17,47.5667,25.6833,58.15,77,100,4.63
347,Grimshaw,CA,2021-10-22 03:42:18,56.1834,-117.6027,43.5,93,1,6.91
348,Mount Isa,AU,2021-10-22 03:42:18,-20.7333,139.5,100.17,22,0,6.91
349,Milkovo,RU,2021-10-22 03:42:19,54.7167,158.6167,33.33,50,10,5.23
350,Tuktoyaktuk,CA,2021-10-22 03:42:19,69.4541,-133.0374,26.6,93,20,8.05
351,Lumphat,KH,2021-10-22 03:42:20,13.4878,106.9816,85.98,67,100,3.94
352,Huarmey,PE,2021-10-22 03:38:04,-10.0681,-78.1522,63.81,86,96,7.61
353,Cabra,ES,2021-10-22 03:42:21,37.4725,-4.4421,55.9,65,0,1.36
354,Pochutla,MX,2021-10-22 03:42:21,15.7432,-96.4661,78.82,93,100,2.57
355,Porto Novo,BJ,2021-10-22 03:40:19,6.4965,2.6036,75.02,91,98,2.15
356,Mahibadhoo,MV,2021-10-22 03:42:22,3.7833,72.9667,81.84,71,19,7.29
357,Nokaneng,BW,2021-10-22 03:42:22,-19.6667,22.2667,65.91,78,39,2.21
358,Blind River,CA,2021-10-22 03:42:23,46.1834,-82.9582,37.65,75,2,9.17
359,Nakhodka,RU,2021-10-22 03:42:23,42.8333,132.8947,50.38,39,45,10.78
360,Quatre Cocos,MU,2021-10-22 03:42:24,-20.2078,57.7625,77.09,76,39,12.35
361,Probolinggo,ID,2021-10-22 03:42:24,-7.7543,113.2159,91.26,51,100,7.67
362,Gat,IL,2021-10-22 03:42:25,31.61,34.7642,68.4,72,1,3.49
363,Zirandaro,MX,2021-10-22 03:42:25,18.45,-100.9833,77.97,81,99,2.46
364,Shalinskoye,RU,2021-10-22 03:37:56,55.7228,93.7594,48.97,44,96,6.62
365,Palu,ID,2021-10-22 03:42:26,-0.8917,119.8707,86.76,72,100,3.8
366,Itoman,JP,2021-10-22 03:42:27,26.1247,127.6694,73.42,76,75,29.93
367,Airai,TL,2021-10-22 03:42:13,-8.9266,125.4092,83.53,33,73,2.8
368,Hamilton,US,2021-10-22 03:40:31,39.1834,-84.5333,53.96,80,1,1.01
369,Ayan,RU,2021-10-22 03:42:28,56.45,138.1667,39.9,52,53,6.73
370,Lyngseidet,NO,2021-10-22 03:42:28,69.5763,20.2189,35.69,87,100,10.13
371,Cartagena,CO,2021-10-22 03:42:29,10.3997,-75.5144,78.42,94,75,3.44
372,Kushmurun,KZ,2021-10-22 03:42:29,52.4503,64.6311,33.91,96,100,21.81
373,Barahona,DO,2021-10-22 03:42:30,18.2085,-71.1008,78.78,83,80,6.38
374,Kununurra,AU,2021-10-22 03:42:30,-15.7667,128.7333,102.18,27,53,5.75
375,Walvis Bay,NA,2021-10-22 03:38:22,-22.9575,14.5053,53.1,93,3,3.44
376,Jaroslaw,PL,2021-10-22 03:42:31,50.0162,22.6778,50.81,58,55,16.89
377,Hermiston,US,2021-10-22 03:42:32,45.8404,-119.2895,66.81,52,75,9.22
378,Okhotsk,RU,2021-10-22 03:42:32,59.3833,143.3,19.92,64,96,3.87
379,Kondinskoye,RU,2021-10-22 03:42:33,59.6481,67.41,30.24,77,94,9.01
380,Maceio,BR,2021-10-22 03:40:30,-9.6658,-35.7353,78.24,94,40,3.44
381,Rantepao,ID,2021-10-22 03:42:34,-2.9701,119.8978,84.45,51,72,4.65
382,Quelimane,MZ,2021-10-22 03:42:34,-17.8786,36.8883,66.15,82,20,0.0
383,El Tigre,VE,2021-10-22 03:37:37,8.8875,-64.2454,74.19,87,61,9.26
384,Sibolga,ID,2021-10-22 03:42:35,1.7427,98.7792,85.82,63,98,3.87
385,Kirakira,SB,2021-10-22 03:42:36,-10.4544,161.9205,84.04,69,100,5.03
386,Arman,RU,2021-10-22 03:42:36,59.7,150.1667,21.36,32,3,1.81
387,Puerto Escondido,MX,2021-10-22 03:42:37,15.85,-97.0667,78.84,86,100,3.0
388,Tulun,RU,2021-10-22 03:42:37,54.5611,100.5792,45.18,45,15,5.41
389,Manali,IN,2021-10-22 03:42:38,13.1667,80.2667,86.09,64,27,2.86
390,Kimbe,PG,2021-10-22 03:42:38,-5.5502,150.1429,84.63,72,99,4.56
391,Nome,US,2021-10-22 03:42:39,64.5011,-165.4064,32.07,86,75,11.5
392,Ibia,BR,2021-10-22 03:42:39,-19.4783,-46.5389,65.66,84,0,1.57
393,Buta,CD,2021-10-22 03:42:40,2.7858,24.73,68.92,99,100,1.07
394,Mahajanga,MG,2021-10-22 03:42:41,-15.7167,46.3167,69.82,94,20,2.3
395,Casas Grandes,MX,2021-10-22 03:42:41,30.3667,-107.95,66.43,28,20,1.32
396,Kontagora,NG,2021-10-22 03:42:42,10.3999,5.4695,74.39,83,3,2.26
397,Aksha,RU,2021-10-22 03:42:43,50.2814,113.2867,44.87,46,0,4.03
398,Mamallapuram,IN,2021-10-22 03:42:43,12.6264,80.1722,86.05,67,18,2.71
399,Isangel,VU,2021-10-22 03:38:57,-19.55,169.2667,82.51,78,75,3.44
400,Sorland,NO,2021-10-22 03:42:44,67.667,12.6934,39.33,69,100,21.59
401,Ouango,CF,2021-10-22 03:42:44,4.3133,22.5552,67.24,99,100,1.19
402,Zomin,UZ,2021-10-22 03:42:45,39.9606,68.3958,40.59,73,93,5.32
403,Aquiraz,BR,2021-10-22 03:42:46,-3.9014,-38.3911,83.21,72,100,7.99
404,Ryotsu,JP,2021-10-22 03:42:47,38.0833,138.4333,58.96,53,70,9.51
405,Central Point,US,2021-10-22 03:42:47,42.376,-122.9164,60.93,89,90,4.0
406,Anadyr,RU,2021-10-22 03:42:48,64.75,177.4833,21.7,93,75,4.47
407,Nahavand,IR,2021-10-22 03:42:48,34.1885,48.377,46.99,71,0,5.12
408,Albanel,CA,2021-10-22 03:42:49,48.8832,-72.4487,45.88,97,100,5.75
409,La Tuque,CA,2021-10-22 03:42:49,47.4334,-72.7824,52.05,100,100,8.05
410,Lasa,IT,2021-10-22 03:42:50,46.6166,10.7002,46.62,90,12,3.51
411,Mount Gambier,AU,2021-10-22 03:42:50,-37.8333,140.7667,62.51,67,90,10.36
412,Alice Town,BS,2021-10-22 03:42:51,25.7167,-79.3,79.97,78,18,14.29
413,Belgaum,IN,2021-10-22 03:42:52,15.8667,74.5,76.91,53,82,6.91
414,Valverde Del Camino,ES,2021-10-22 03:42:52,37.5751,-6.7543,58.44,79,0,6.2
415,Codrington,AU,2021-10-22 03:42:53,-38.2667,141.9667,58.24,85,93,8.77
416,Kaeo,NZ,2021-10-22 03:42:54,-35.1,173.7833,61.32,96,100,14.94
417,Cayenne,GF,2021-10-22 03:42:54,4.9333,-52.3333,81.09,85,75,3.0
418,Petropavlovsk-Kamchatskiy,RU,2021-10-22 03:42:55,53.0452,158.6483,39.79,38,0,13.42
419,Mitsamiouli,KM,2021-10-22 03:42:56,-11.3847,43.2844,71.89,88,20,4.61
420,Toledo,ES,2021-10-22 03:40:01,39.8333,-4.0,60.08,69,0,7.61
421,Naze,JP,2021-10-22 03:42:57,28.3667,129.4833,70.72,64,100,18.48
422,Athabasca,CA,2021-10-22 03:42:58,54.7169,-113.2854,35.42,66,0,9.15
423,Wuda,CN,2021-10-22 03:42:58,39.4994,106.7117,53.44,21,75,19.28
424,Batamshinskiy,KZ,2021-10-22 03:42:59,50.5594,58.2747,37.38,97,100,22.97
425,Merauke,ID,2021-10-22 03:43:00,-8.4667,140.3333,86.31,65,14,14.29
426,Shaunavon,CA,2021-10-22 03:43:00,49.6501,-108.4181,42.58,67,7,7.43
427,Xai-Xai,MZ,2021-10-22 03:43:01,-25.0519,33.6442,67.68,76,100,9.46
428,Semnan,IR,2021-10-22 03:43:02,35.5729,53.3971,52.34,46,1,2.71
429,Cape Girardeau,US,2021-10-22 03:39:03,37.3834,-89.7168,56.79,79,11,5.66
430,San Patricio,US,2021-10-22 03:43:03,28.017,-97.5169,77.85,71,23,5.84
431,Verkhoturye,RU,2021-10-22 03:43:04,58.8627,60.8054,34.61,85,100,8.39
432,Gisborne,NZ,2021-10-22 03:43:04,-38.6533,178.0042,57.94,61,100,8.32
433,Qaqortoq,GL,2021-10-22 03:42:25,60.7167,-46.0333,28.9,49,100,6.04
434,Tobol,KZ,2021-10-22 03:43:05,52.6844,62.5794,34.52,97,100,17.58
435,Xuanhua,CN,2021-10-22 03:43:06,40.6103,115.0447,49.6,31,0,5.57
436,Ovalle,CL,2021-10-22 03:43:07,-30.5983,-71.2003,57.94,68,0,2.39
437,Waconia,US,2021-10-22 03:43:08,44.8508,-93.7869,40.48,85,79,5.99
438,Saint Marys,US,2021-10-22 03:43:08,30.7305,-81.5465,75.22,74,1,3.0
439,Hasan Abdal,PK,2021-10-22 03:43:09,30.4333,72.7,84.2,36,2,15.82
440,Sisimiut,GL,2021-10-22 03:42:44,66.9395,-53.6735,25.03,85,20,11.16
441,Gallup,US,2021-10-22 03:43:10,35.5281,-108.7426,50.02,37,1,1.01
442,Cockburn Town,TC,2021-10-22 03:41:16,21.4612,-71.1419,83.23,78,10,18.57
443,Astana,KZ,2021-10-22 03:43:10,51.1801,71.446,33.75,80,75,20.13
444,Ahuimanu,US,2021-10-22 03:43:11,21.4447,-157.8378,82.11,73,75,8.05
445,Beidao,CN,2021-10-22 03:43:11,34.5686,105.8933,52.63,62,100,6.11
446,Dukat,RU,2021-10-22 03:43:12,62.55,155.55,-2.18,86,17,1.01
447,Salinas,US,2021-10-22 03:40:54,36.6777,-121.6555,66.15,84,20,6.91
448,Pahrump,US,2021-10-22 03:43:13,36.2083,-115.9839,68.05,24,98,1.99
449,Christchurch,NZ,2021-10-22 03:42:56,-43.5333,172.6333,58.48,57,96,7.0
450,Komsomolskiy,UZ,2021-10-22 03:43:14,40.4272,71.7189,48.92,61,100,11.5
451,Ancud,CL,2021-10-22 03:43:14,-41.8697,-73.8203,45.93,90,65,6.11
452,Buzias,RO,2021-10-22 03:43:15,45.6492,21.6036,55.53,90,100,2.93
453,Devils Lake,US,2021-10-22 03:43:15,48.1128,-98.8651,35.94,81,75,4.61
454,Richards Bay,ZA,2021-10-22 03:43:16,-28.783,32.0377,68.92,81,100,17.05
455,Kabalo,CD,2021-10-22 03:43:16,-6.05,26.9167,67.82,99,100,3.69
456,Maun,BW,2021-10-22 03:43:17,-19.9833,23.4167,64.36,77,0,0.0
457,Torbay,CA,2021-10-22 03:43:17,47.6666,-52.7314,45.57,79,75,17.27
458,Chaohu,CN,2021-10-22 03:43:18,31.6,117.8667,60.91,56,100,5.41
459,Yulara,AU,2021-10-22 03:41:30,-25.2406,130.9889,94.84,11,0,6.91
460,Nishihara,JP,2021-10-22 03:41:56,26.1842,127.7558,72.68,78,90,21.85
461,Malindi,KE,2021-10-22 03:43:19,-3.2175,40.1191,77.16,78,20,0.0
462,Ketchikan,US,2021-10-22 03:43:19,55.3422,-131.6461,48.67,100,90,5.75
463,Gopalpur,IN,2021-10-22 03:43:20,19.2667,84.9167,83.95,72,79,4.85
464,West Wendover,US,2021-10-22 03:43:21,40.7391,-114.0733,51.01,62,1,0.0
465,Bam,IR,2021-10-22 03:43:21,29.106,58.357,65.59,31,0,16.75
466,Paramonga,PE,2021-10-22 03:43:22,-10.6667,-77.8333,62.78,87,87,8.01
467,Meadow Lake,US,2021-10-22 03:43:22,34.8014,-106.5436,61.68,23,48,4.27
468,Shenkursk,RU,2021-10-22 03:43:23,62.1091,42.896,43.02,99,100,7.09
469,Morehead,US,2021-10-22 03:43:25,37.2711,-87.1764,53.62,89,40,0.0
470,Natal,BR,2021-10-22 03:42:28,-5.795,-35.2094,80.82,83,40,6.91
471,Aksarka,RU,2021-10-22 03:43:26,66.5606,67.7975,29.52,84,100,8.7
472,Kashi,CN,2021-10-22 03:43:27,39.4547,75.9797,57.25,35,40,11.18
473,Houma,US,2021-10-22 03:40:28,29.5958,-90.7195,75.97,93,39,3.8
474,Tura,IN,2021-10-22 03:43:28,25.5198,90.2201,77.32,55,4,2.93
475,Acobamba,PE,2021-10-22 03:43:29,-11.3525,-75.6594,53.55,83,92,1.19
476,Paracuru,BR,2021-10-22 03:43:29,-3.41,-39.0306,81.1,83,100,9.28
477,Tazmalt,DZ,2021-10-22 03:43:30,36.3868,4.3989,61.99,49,51,3.78
478,Yerbogachen,RU,2021-10-22 03:43:30,61.2767,108.0108,38.21,76,67,8.99
479,Mandalgovi,MN,2021-10-22 03:43:31,45.7625,106.2708,40.77,27,58,11.97
480,Hay River,CA,2021-10-22 03:43:32,60.8156,-115.7999,40.98,60,20,12.66
481,Esmeraldas,BR,2021-10-22 03:42:28,-19.7625,-44.3139,64.71,95,14,5.03
482,Prince Rupert,CA,2021-10-22 03:41:32,54.3161,-130.3201,53.29,84,90,6.91
483,Krasnoye-Na-Volge,RU,2021-10-22 03:43:34,57.5125,41.2419,53.1,85,100,16.93
484,Lompoc,US,2021-10-22 03:42:23,34.6391,-120.4579,61.11,90,90,8.05
485,Vao,NC,2021-10-22 03:41:26,-22.6667,167.4833,73.11,77,95,6.87
486,Gazojak,TM,2021-10-22 03:43:34,41.1875,61.4036,43.81,43,39,3.51
487,Qixingtai,CN,2021-10-22 03:43:35,30.4135,111.8874,65.52,49,99,5.5
488,Goderich,CA,2021-10-22 03:43:35,43.7501,-81.7165,49.91,87,100,16.11
489,Porto Torres,IT,2021-10-22 03:43:36,40.835,8.3972,62.78,69,100,4.32
490,Vestmannaeyjar,IS,2021-10-22 03:43:37,63.4427,-20.2734,42.53,70,98,19.84
491,Presidencia Roque Saenz Pena,AR,2021-10-22 03:43:37,-26.7852,-60.4388,63.37,46,0,6.87
492,Roebourne,AU,2021-10-22 03:43:38,-20.7833,117.1333,95.2,20,0,12.73
493,Tokmak,UA,2021-10-22 03:43:38,47.2514,35.7058,48.15,91,37,11.95
494,Tanout,NE,2021-10-22 03:43:39,14.9709,8.8879,82.92,32,55,7.0
495,Jackson,US,2021-10-22 03:39:19,42.4165,-122.8345,60.67,89,90,13.8
496,Omboue,GA,2021-10-22 03:43:40,-1.5746,9.2618,75.88,88,98,8.39
497,Plainview,US,2021-10-22 03:43:40,40.7765,-73.4673,66.29,77,1,3.0
498,Dakar,SN,2021-10-22 03:41:28,14.6937,-17.4441,77.88,94,43,0.0
499,Arlit,NE,2021-10-22 03:43:41,18.7369,7.3853,82.99,16,0,8.5
500,Okha,RU,2021-10-22 03:43:41,53.5739,142.9478,38.01,79,72,13.09
501,Onomichi,JP,2021-10-22 03:43:42,34.4167,133.2,68.18,52,84,1.34
502,Fez,MA,2021-10-22 03:43:42,34.0372,-4.9998,59.25,88,40,3.44
503,Tres Lagoas,BR,2021-10-22 03:43:43,-20.7511,-51.6783,68.27,62,0,5.53
504,Vila Franca Do Campo,PT,2021-10-22 03:43:43,37.7167,-25.4333,61.21,76,99,4.65
505,Victoria,HK,2021-10-22 03:39:21,22.2855,114.1577,70.25,80,100,1.01
506,Cairns,AU,2021-10-22 03:43:44,-16.9167,145.7667,95.95,67,40,10.36
507,Erenhot,CN,2021-10-22 03:43:45,43.6475,111.9767,44.35,33,0,5.23
508,Mae Hong Son,TH,2021-10-22 03:43:45,19.3003,97.9685,80.74,83,75,1.14
509,Kapit,MY,2021-10-22 03:43:46,2.0167,112.9333,77.27,91,100,2.57
510,Samana,DO,2021-10-22 03:43:46,19.2056,-69.3369,76.89,90,52,3.78
511,Kudahuvadhoo,MV,2021-10-22 03:43:47,2.6708,72.8944,82.09,68,11,6.58
512,Bonavista,CA,2021-10-22 03:43:27,48.6499,-53.1147,45.12,75,26,19.28
513,Tuatapere,NZ,2021-10-22 03:43:40,-46.1333,167.6833,61.54,52,1,6.35
514,Soe,ID,2021-10-22 03:43:48,-9.8607,124.284,89.15,35,95,10.83
515,Urshelskiy,RU,2021-10-22 03:43:49,55.6783,40.2169,49.39,79,100,13.13
516,Sinnamary,GF,2021-10-22 03:43:15,5.3833,-52.95,79.2,85,90,9.66
517,Virginia Beach,US,2021-10-22 03:43:44,36.8529,-75.978,70.02,73,21,1.99
518,Benguela,AO,2021-10-22 03:43:50,-12.5763,13.4055,73.53,83,72,3.6
519,Nizhniy Kuranakh,RU,2021-10-22 03:43:50,58.8353,125.4869,38.91,91,100,10.78
520,Mangrol,IN,2021-10-22 03:43:51,21.1167,70.1167,79.48,60,4,4.12
521,Taltal,CL,2021-10-22 03:43:51,-25.4,-70.4833,57.47,78,16,1.25
522,Santa Rita,BR,2021-10-22 03:43:52,-7.1139,-34.9781,79.47,89,75,4.61
523,Bakani,IN,2021-10-22 03:43:52,24.2833,76.2333,77.88,53,0,5.48
524,Puerto Leguizamo,CO,2021-10-22 03:43:53,-0.1934,-74.7819,75.65,84,98,0.78
525,Ambanja,MG,2021-10-22 03:43:53,-13.6833,48.45,71.53,73,37,1.45
526,Nizhnevartovsk,RU,2021-10-22 03:43:54,60.9344,76.5531,37.42,100,90,6.71
527,Farah,AF,2021-10-22 03:43:54,32.5,62.5,50.54,52,0,8.7
528,Van,TR,2021-10-22 03:43:55,38.4924,43.3831,36.75,81,20,4.61
529,Oxford,GB,2021-10-22 03:43:56,51.7522,-1.256,44.62,91,9,2.3
530,Vangaindrano,MG,2021-10-22 03:43:56,-23.35,47.6,68.61,81,99,7.81
531,Valparaiso,CL,2021-10-22 03:43:57,-33.0393,-71.6273,55.04,82,40,4.61
532,Hastings,GB,2021-10-22 03:43:57,50.8552,0.5729,46.71,75,3,13.96
533,Jardim,BR,2021-10-22 03:43:58,-21.4803,-56.1381,68.7,67,0,4.14
534,Palmer,US,2021-10-22 03:43:58,42.1584,-72.3287,61.21,80,90,6.91
535,Saint Anthony,US,2021-10-22 03:43:59,45.0205,-93.218,40.24,76,1,0.0
536,Gayny,RU,2021-10-22 03:43:59,60.3071,54.3241,42.15,98,100,7.43
537,Aktau,KZ,2021-10-22 03:43:21,43.65,51.2,45.18,81,33,14.34
538,Pokhara,NP,2021-10-22 03:39:02,28.2333,83.9833,67.93,90,99,1.48
539,Boca Do Acre,BR,2021-10-22 03:44:00,-8.7522,-67.3978,76.8,83,90,3.22
540,Santiago De Cuba,CU,2021-10-22 03:44:01,20.0247,-75.8219,80.22,89,40,2.3
541,Dinar,TR,2021-10-22 03:44:02,38.065,30.1656,42.76,62,0,3.06
542,Sao Felix Do Xingu,BR,2021-10-22 03:44:03,-6.6447,-51.995,73.72,97,100,1.12
543,Haimen,CN,2021-10-22 03:44:03,23.1935,116.6142,66.09,75,100,11.59
544,Nizhnyaya Tavda,RU,2021-10-22 03:44:04,57.6731,66.1725,31.15,84,100,10.85
545,Weihai,CN,2021-10-22 03:44:05,37.5017,122.1136,57.94,48,9,16.17
546,Ola,RU,2021-10-22 03:44:05,59.5833,151.2833,21.04,30,0,0.76
547,Saint-Michel-Des-Saints,CA,2021-10-22 03:44:06,46.6834,-73.9159,47.93,98,100,8.72
548,Abu Dhabi,AE,2021-10-22 03:42:14,24.4667,54.3667,86.77,55,1,13.51
549,Half Moon Bay,US,2021-10-22 03:44:06,37.4636,-122.4286,67.91,86,75,9.22
550,Penzance,GB,2021-10-22 03:44:07,50.1186,-5.5371,51.01,68,21,14.54
551,Iracoubo,GF,2021-10-22 03:44:08,5.4802,-53.2011,80.08,81,98,10.42
552,Laguna,US,2021-10-22 03:44:08,38.421,-121.4238,69.44,86,90,1.99
553,Neryungri,RU,2021-10-22 03:44:09,56.6709,124.6491,37.6,97,100,5.32
554,Sayat,TM,2021-10-22 03:44:09,38.7839,63.8803,30.07,39,8,5.03
555,Camacha,PT,2021-10-22 03:44:10,33.0833,-16.3333,67.42,73,40,10.36
556,Gurupa,BR,2021-10-22 03:44:10,-1.405,-51.64,72.91,98,65,2.55
557,Antofagasta,CL,2021-10-22 03:44:11,-23.65,-70.4,58.28,76,45,5.88
558,Opunake,NZ,2021-10-22 03:44:11,-39.4556,173.8583,68.34,68,100,10.96
559,Doctor Juan Leon Mallorquin,PY,2021-10-22 03:44:12,-25.4,-55.2667,69.53,79,0,2.59
560,Garowe,SO,2021-10-22 03:44:12,8.4054,48.4845,73.96,75,48,5.59
561,Kang,BW,2021-10-22 03:44:13,-23.6752,22.7876,61.79,87,2,6.2
562,Hovd,MN,2021-10-22 03:44:13,48.0056,91.6419,43.07,29,5,1.86
563,Mankato,US,2021-10-22 03:41:09,44.1636,-93.9994,38.53,94,1,6.91
564,Barcelos,PT,2021-10-22 03:40:43,41.5388,-8.6151,53.92,84,0,4.7
565,Husavik,IS,2021-10-22 03:44:14,66.0449,-17.3389,30.11,79,97,12.48
566,Inuvik,CA,2021-10-22 03:44:15,68.3499,-133.7218,34.66,75,75,1.14
567,Port-Cartier,CA,2021-10-22 03:44:16,50.0334,-66.8654,43.02,93,98,5.41
568,Itaituba,BR,2021-10-22 03:44:16,-4.2761,-55.9836,74.25,97,99,1.97
569,Spirit River,CA,2021-10-22 03:44:17,55.7833,-118.8361,46.92,68,38,11.83
570,Uvira,CD,2021-10-22 03:44:17,-3.4067,29.1458,72.41,78,86,3.02
571,Venado Tuerto,AR,2021-10-22 03:44:18,-33.7456,-61.9688,64.78,41,1,11.88
572,Xining,CN,2021-10-22 03:42:32,36.6167,101.7667,46.13,64,72,5.5
573,Angatuba,BR,2021-10-22 03:44:19,-23.4897,-48.4128,52.86,98,12,4.45
574,Huesca,ES,2021-10-22 03:44:19,42.1362,-0.4087,57.11,78,75,6.91
575,Rawson,AR,2021-10-22 03:44:20,-43.3002,-65.1023,49.98,63,82,4.21
576,Baykit,RU,2021-10-22 03:44:21,61.67,96.37,39.02,78,100,3.22
577,Takoradi,GH,2021-10-22 03:44:21,4.8845,-1.7554,76.73,90,100,5.95
578,Treinta Y Tres,UY,2021-10-22 03:44:22,-33.2333,-54.3833,51.49,91,0,5.97
579,Calvinia,ZA,2021-10-22 03:42:15,-31.4707,19.776,47.93,82,91,14.29
580,Sola,VU,2021-10-22 03:42:42,-13.8833,167.55,86.67,74,75,0.0
581,Cap Malheureux,MU,2021-10-22 03:44:23,-19.9842,57.6142,77.47,72,47,7.0
582,Jalu,LY,2021-10-22 03:43:36,29.0331,21.5482,66.61,49,2,8.1
583,Seoul,KR,2021-10-22 03:41:13,37.5683,126.9778,61.99,45,0,6.91
584,Amahai,ID,2021-10-22 03:44:24,-3.3333,128.9167,78.87,83,100,4.41
585,Non Thai,TH,2021-10-22 03:44:24,15.1981,102.0358,86.49,74,99,10.98
586,Lata,PT,2021-10-22 03:44:25,40.1629,-8.3327,55.81,96,4,3.65
587,Ios,GR,2021-10-22 03:44:25,36.7333,25.2833,64.2,64,0,8.05
